INFRASA,Trab.,Matricula,Peso,Aviación,Aerolinea Av.,Vuelo,Tarjeta,Fecha,Hora,Dest./Or.,Nombre Dest./Or.
32940,SKPE,HK5209,3991,Comercial,COMPAÑIA DE ALIMENTOS VIN,0,Entrada,03/07/2020 12:00:00 AM,11:43,SKGY,GUAYMARAL
32943,SKPE,N730AV,75500,Comercial,AVA,8515,Entrada,03/07/2020 12:00:00 AM,13:08,SKBO,BOGOTA
32944,SKPE,HK5070,18600,Comercial,EFY,9056,Entrada,03/07/2020 12:00:00 AM,13:47,SKMD,MEDELLIN
32946,SKPE,N939AV,77000,Comercial,AVA,8503,Entrada,03/07/2020 12:00:00 AM,15:32,SKBO,BOGOTA
32947,SKPE,HK5199,18600,Comercial,EFY,9058,Entrada,03/07/2020 12:00:00 AM,15:42,SKMD,MEDELLIN
32948,SKPE,HK5294,22800,Comercial,EFY,7752,Entrada,03/07/2020 12:00:00 AM,16:20,SKBO,BOGOTA
32949,SKPE,N748AV,77000,Comercial,AVA,8517,Entrada,03/07/2020 12:00:00 AM,17:25,SKBO,BOGOTA
32950,SKPE,N750AV,77000,Comercial,AVA,9417,Entrada,03/07/2020 12:00:00 AM,17:55,SKBO,BOGOTA
32951,SKPE,HK5221,77000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/07/2020 12:00:00 AM,18:54,SKSM,SANTA MARTA
32952,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,03/07/2020 12:00:00 AM,19:25,SKBO,BOGOTA
32953,SKPE,CCCPJ,70000,Comercial,ARE,4210,Entrada,03/07/2020 12:00:00 AM,19:28,SKBO,BOGOTA
32954,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/07/2020 12:00:00 AM,19:28,SKCG,CARTAGENA
32955,SKPE,N690AV,75500,Comercial,AVA,9831,Entrada,03/07/2020 12:00:00 AM,19:48,SKBO,BOGOTA
32956,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,03/07/2020 12:00:00 AM,20:00,SKBO,BOGOTA
32961,SKPE,HK5266,17894,Comercial,EFY,9186,Entrada,03/07/2020 12:00:00 AM,20:50,SKBO,BOGOTA
32962,SKPE,N446AV,77000,Comercial,AVA,9817,Entrada,03/07/2020 12:00:00 AM,23:00,SKBO,BOGOTA
32963,SKPE,HP1559,50000,Comercial,RPB,625,Entrada,03/07/2020 12:00:00 AM,23:11,MPTO,TOCUMEN
32964,SKPE,N446AV,77000,Comercial,AVA,9857,Entrada,03/08/2020 12:00:00 AM,05:17,SKSP,SAN ANDRES
32965,SKPE,N446AV,77000,Comercial,AVA,8407,Entrada,03/08/2020 12:00:00 AM,08:35,SKBO,BOGOTA
32966,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/08/2020 12:00:00 AM,10:23,SKCG,CARTAGENA
32967,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/08/2020 12:00:00 AM,11:11,SKBO,BOGOTA
32968,SKPE,N446AV,77000,Comercial,AVA,9805,Entrada,03/08/2020 12:00:00 AM,11:27,SKBO,BOGOTA
32969,SKPE,N557AV,75500,Comercial,AVA,8511,Entrada,03/08/2020 12:00:00 AM,11:39,SKBO,BOGOTA
32970,SKPE,hk5347,22800,Comercial,EFY,9108,Entrada,03/08/2020 12:00:00 AM,11:58,SKBO,BOGOTA
32973,SKPE,N763AV,77000,Comercial,AVA,8515,Entrada,03/08/2020 12:00:00 AM,13:04,SKBO,BOGOTA
32974,SKPE,N9018E,73029,Comercial,AAL,1135,Entrada,03/08/2020 12:00:00 AM,13:22,KMIA,MIAMI
32975,SKPE,HK5315,11250,Comercial,EFY,9056,Entrada,03/08/2020 12:00:00 AM,13:30,SKMD,MEDELLIN
32977,SKPE,N446AV,77000,Comercial,AVA,8503,Entrada,03/08/2020 12:00:00 AM,15:07,SKBO,BOGOTA
32978,SKPE,HK5294,22800,Comercial,EFY,7752,Entrada,03/08/2020 12:00:00 AM,15:33,SKBO,BOGOTA
32979,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,03/08/2020 12:00:00 AM,16:42,SKMD,MEDELLIN
32980,SKPE,N281AV,77000,Comercial,AVA,8517,Entrada,03/08/2020 12:00:00 AM,17:10,SKBO,BOGOTA
32981,SKPE,N695AV,75500,Comercial,AVA,9417,Entrada,03/08/2020 12:00:00 AM,18:07,SKBO,BOGOTA
32982,SKPE,HK5315,11250,Comercial,EFY,9176,Entrada,03/08/2020 12:00:00 AM,18:35,SKMD,MEDELLIN
32983,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,03/08/2020 12:00:00 AM,18:38,SKBO,BOGOTA
32984,SKPE,HK5221,77000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/08/2020 12:00:00 AM,18:43,SKSM,SANTA MARTA
32985,SKPE,CCCPQ,70000,Comercial,ARE,4210,Entrada,03/08/2020 12:00:00 AM,19:05,SKBO,BOGOTA
32986,SKPE,N763AV,77000,Comercial,AVA,9831,Entrada,03/08/2020 12:00:00 AM,19:37,SKBO,BOGOTA
32987,SKPE,HK5039,23000,Comercial,AVA,8403,Entrada,03/08/2020 12:00:00 AM,19:45,SKBO,BOGOTA
32990,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/08/2020 12:00:00 AM,19:41,SKCG,CARTAGENA
32992,SKPE,HK5294,22800,Comercial,EFY,9188,Entrada,03/08/2020 12:00:00 AM,21:45,SKBO,BOGOTA
32993,SKPE,HP1556,50000,Comercial,RPB,625,Entrada,03/08/2020 12:00:00 AM,23:15,MPTO,TOCUMEN
32994,SKPE,N821AV,77000,Comercial,AVA,9817,Entrada,03/08/2020 12:00:00 AM,23:41,SKBO,BOGOTA
32995,SKPE,N821AV,77000,Comercial,AVA,9857,Entrada,03/09/2020 12:00:00 AM,05:14,SKSP,SAN ANDRES
32996,SKPE,N730AV,75500,Comercial,AVA,8539,Entrada,03/09/2020 12:00:00 AM,06:43,SKBO,BOGOTA
32997,SKPE,HK5199,18600,Comercial,EFY,9050,Entrada,03/09/2020 12:00:00 AM,07:54,SKMD,MEDELLIN
32998,SKPE,HK5294,22800,Comercial,EFY,9104,Entrada,03/09/2020 12:00:00 AM,08:04,SKBO,BOGOTA
32999,SKPE,N821AV,77000,Comercial,AVA,8407,Entrada,03/09/2020 12:00:00 AM,08:25,SKBO,BOGOTA
33002,SKPE,N730AV,75500,Comercial,AVA,8511,Entrada,03/09/2020 12:00:00 AM,09:48,SKBO,BOGOTA
33004,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/09/2020 12:00:00 AM,10:37,SKCG,CARTAGENA
33006,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/09/2020 12:00:00 AM,11:14,SKBO,BOGOTA
33007,SKPE,hk5347,22800,Comercial,EFY,9106,Entrada,03/09/2020 12:00:00 AM,11:17,SKBO,BOGOTA
33008,SKPE,N821AV,77000,Comercial,AVA,9805,Entrada,03/09/2020 12:00:00 AM,11:22,SKBO,BOGOTA
33011,SKPE,N15CD,4600,Comercial,HOUSE MIX PRODUCCIONES LT,1,Entrada,03/09/2020 12:00:00 AM,12:23,SKGY,GUAYMARAL
33013,SKPE,HK5199,18600,Comercial,EFY,9052,Entrada,03/09/2020 12:00:00 AM,12:34,SKMD,MEDELLIN
33015,SKPE,N730AV,75500,Comercial,AVA,8515,Entrada,03/09/2020 12:00:00 AM,13:05,SKBO,BOGOTA
33016,SKPE,N821AV,77000,Comercial,AVA,8503,Entrada,03/09/2020 12:00:00 AM,14:55,SKBO,BOGOTA
33017,SKPE,HK5322,23000,Comercial,EFY,7752,Entrada,03/09/2020 12:00:00 AM,15:40,SKBO,BOGOTA
33018,SKPE,HK5070,18600,Comercial,EFY,9058,Entrada,03/09/2020 12:00:00 AM,15:36,SKMD,MEDELLIN
33019,SKPE,HP1558,50000,Comercial,RPB,685,Entrada,03/09/2020 12:00:00 AM,17:18,MPTO,TOCUMEN
33020,SKPE,N961AV,77000,Comercial,AVA,8517,Entrada,03/09/2020 12:00:00 AM,17:32,SKBO,BOGOTA
33021,SKPE,N821AV,77000,Comercial,AVA,9417,Entrada,03/09/2020 12:00:00 AM,17:45,SKBO,BOGOTA
33022,SKPE,HK5322,23000,Comercial,EFY,9184,Entrada,03/09/2020 12:00:00 AM,18:10,SKBO,BOGOTA
33023,SKPE,hk5314,11250,Comercial,EFY,9176,Entrada,03/09/2020 12:00:00 AM,18:23,SKMD,MEDELLIN
33024,SKPE,HK5221,77000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/09/2020 12:00:00 AM,20:20,SKSM,SANTA MARTA
33025,SKPE,CCCOU,70000,Comercial,ARE,4210,Entrada,03/09/2020 12:00:00 AM,19:22,SKBO,BOGOTA
33026,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/09/2020 12:00:00 AM,19:41,SKCG,CARTAGENA
33027,SKPE,N730AV,75500,Comercial,AVA,9831,Entrada,03/09/2020 12:00:00 AM,19:40,SKBO,BOGOTA
33028,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,03/09/2020 12:00:00 AM,19:54,SKBO,BOGOTA
33029,SKPE,hk5314,11250,Comercial,EFY,7782,Entrada,03/09/2020 12:00:00 AM,20:54,SKRG,RIONEGRO
33033,SKPE,HK5322,23000,Comercial,EFY,9188,Entrada,03/09/2020 12:00:00 AM,21:40,SKBO,BOGOTA
33034,SKPE,N536AV,77000,Comercial,AVA,9817,Entrada,03/09/2020 12:00:00 AM,23:03,SKBO,BOGOTA
33035,SKPE,N647AV,75500,Comercial,AVA,8539,Entrada,03/10/2020 12:00:00 AM,07:18,SKBO,BOGOTA
33036,SKPE,HK5322,23000,Comercial,EFY,9104,Entrada,03/10/2020 12:00:00 AM,07:50,SKBO,BOGOTA
33037,SKPE,HK5237,18600,Comercial,EFY,9050,Entrada,03/10/2020 12:00:00 AM,07:43,SKMD,MEDELLIN
33038,SKPE,N536AV,77000,Comercial,AVA,8407,Entrada,03/10/2020 12:00:00 AM,08:12,SKBO,BOGOTA
33040,SKPE,HK5199,18600,Comercial,EFY,9052,Entrada,03/10/2020 12:00:00 AM,09:43,SKMD,MEDELLIN
33041,SKPE,N647AV,75500,Comercial,AVA,8511,Entrada,03/10/2020 12:00:00 AM,10:07,SKBO,BOGOTA
33043,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/10/2020 12:00:00 AM,10:37,SKCG,CARTAGENA
33044,SKPE,HK5322,23000,Comercial,EFY,9106,Entrada,03/10/2020 12:00:00 AM,10:42,SKBO,BOGOTA
33045,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/10/2020 12:00:00 AM,11:07,SKBO,BOGOTA
33046,SKPE,N536AV,77000,Comercial,AVA,9805,Entrada,03/10/2020 12:00:00 AM,11:14,SKBO,BOGOTA
33050,SKPE,N647AV,75500,Comercial,AVA,8515,Entrada,03/10/2020 12:00:00 AM,12:48,SKBO,BOGOTA
33051,SKPE,N9029F,73029,Comercial,AAL,1135,Entrada,03/10/2020 12:00:00 AM,13:14,KMIA,MIAMI
33052,SKPE,hk5314,11250,Comercial,EFY,9056,Entrada,03/10/2020 12:00:00 AM,13:38,SKMD,MEDELLIN
33054,SKPE,N536AV,77000,Comercial,AVA,8503,Entrada,03/10/2020 12:00:00 AM,15:10,SKBO,BOGOTA
33055,SKPE,HK5294,22800,Comercial,EFY,7752,Entrada,03/10/2020 12:00:00 AM,15:42,SKBO,BOGOTA
33056,SKPE,hk5314,11250,Comercial,EFY,9058,Entrada,03/10/2020 12:00:00 AM,15:50,SKMD,MEDELLIN
33057,SKPE,N632AV,75500,Comercial,AVA,8517,Entrada,03/10/2020 12:00:00 AM,17:10,SKBO,BOGOTA
33058,SKPE,N766AV,79000,Comercial,AVA,9417,Entrada,03/10/2020 12:00:00 AM,18:03,SKBO,BOGOTA
33059,SKPE,hk5314,11250,Comercial,EFY,9176,Entrada,03/10/2020 12:00:00 AM,18:05,SKMD,MEDELLIN
33060,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,03/10/2020 12:00:00 AM,18:28,SKBO,BOGOTA
33061,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/10/2020 12:00:00 AM,19:13,SKSM,SANTA MARTA
33062,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/10/2020 12:00:00 AM,19:25,SKCG,CARTAGENA
33063,SKPE,CCCPQ,70000,Comercial,ARE,4210,Entrada,03/10/2020 12:00:00 AM,19:30,SKBO,BOGOTA
33064,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,03/10/2020 12:00:00 AM,19:45,SKBO,BOGOTA
33065,SKPE,N862AV,77000,Comercial,AVA,9831,Entrada,03/10/2020 12:00:00 AM,20:33,SKBO,BOGOTA
33066,SKPE,hk5314,11250,Comercial,EFY,7782,Entrada,03/10/2020 12:00:00 AM,20:56,SKRG,RIONEGRO
33071,SKPE,HK5145,2864,Comercial,AEXPA,0,Entrada,02/29/2020 12:00:00 AM,23:58,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
33072,SKPE,HK5146,2864,Comercial,AEXPA,0,Entrada,02/29/2020 12:00:00 AM,23:58,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
33073,SKPE,HK5294,22800,Comercial,EFY,9188,Entrada,03/10/2020 12:00:00 AM,22:46,SKBO,BOGOTA
33074,SKPE,HP1540,50000,Comercial,RPB,625,Entrada,03/10/2020 12:00:00 AM,23:00,MPTO,TOCUMEN
33075,SKPE,N398AV,77000,Comercial,AVA,9817,Entrada,03/11/2020 12:00:00 AM,01:01,SKBO,BOGOTA
33076,SKPE,HK5159,18600,Comercial,EFY,9050,Entrada,03/11/2020 12:00:00 AM,06:47,SKMD,MEDELLIN
33077,SKPE,N755AV,77000,Comercial,AVA,8539,Entrada,03/11/2020 12:00:00 AM,07:15,SKBO,BOGOTA
33078,SKPE,HK5294,22800,Comercial,EFY,9104,Entrada,03/11/2020 12:00:00 AM,08:02,SKBO,BOGOTA
33079,SKPE,N398AV,77000,Comercial,AVA,8407,Entrada,03/11/2020 12:00:00 AM,08:34,SKBO,BOGOTA
33080,SKPE,HK5341,11250,Comercial,EFY,9052,Entrada,03/11/2020 12:00:00 AM,09:48,SKMD,MEDELLIN
33082,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/11/2020 12:00:00 AM,09:59,SKCG,CARTAGENA
33083,SKPE,N477AV,77000,Comercial,AVA,8511,Entrada,03/11/2020 12:00:00 AM,10:15,SKBO,BOGOTA
33085,SKPE,HK5294,22800,Comercial,EFY,9106,Entrada,03/11/2020 12:00:00 AM,10:43,SKBO,BOGOTA
33090,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/11/2020 12:00:00 AM,11:32,SKBO,BOGOTA
33091,SKPE,N398AV,77000,Comercial,AVA,9805,Entrada,03/11/2020 12:00:00 AM,11:35,SKBO,BOGOTA
33093,SKPE,N477AV,77000,Comercial,AVA,8515,Entrada,03/11/2020 12:00:00 AM,13:09,SKBO,BOGOTA
33094,SKPE,CCBAU,73500,Comercial,ARE,4212,Entrada,03/11/2020 12:00:00 AM,13:17,SKBO,BOGOTA
33095,SKPE,HK5237,18600,Comercial,EFY,9056,Entrada,03/11/2020 12:00:00 AM,13:27,SKMD,MEDELLIN
33099,SKPE,N446AV,77000,Comercial,AVA,8503,Entrada,03/11/2020 12:00:00 AM,15:37,SKBO,BOGOTA
33100,SKPE,HK5237,18600,Comercial,EFY,9058,Entrada,03/11/2020 12:00:00 AM,15:40,SKMD,MEDELLIN
33102,SKPE,HK5292,22800,Comercial,EFY,7752,Entrada,03/11/2020 12:00:00 AM,15:48,SKBO,BOGOTA
33103,SKPE,N647AV,75500,Comercial,AVA,8517,Entrada,03/11/2020 12:00:00 AM,17:18,SKBO,BOGOTA
33104,SKPE,HK5237,18600,Comercial,EFY,9176,Entrada,03/11/2020 12:00:00 AM,17:50,SKMD,MEDELLIN
33105,SKPE,N726AV,75500,Comercial,AVA,9417,Entrada,03/11/2020 12:00:00 AM,18:16,SKBO,BOGOTA
33106,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/11/2020 12:00:00 AM,18:38,SKSM,SANTA MARTA
33107,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,03/11/2020 12:00:00 AM,19:05,SKBO,BOGOTA
33108,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/11/2020 12:00:00 AM,19:22,SKCG,CARTAGENA
33109,SKPE,N992AV,77000,Comercial,AVA,9831,Entrada,03/11/2020 12:00:00 AM,19:46,SKBO,BOGOTA
33110,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,03/11/2020 12:00:00 AM,19:49,SKBO,BOGOTA
33111,SKPE,HK5237,18600,Comercial,EFY,7782,Entrada,03/11/2020 12:00:00 AM,21:01,SKRG,RIONEGRO
33112,SKPE,HK5292,22800,Comercial,EFY,9188,Entrada,03/11/2020 12:00:00 AM,23:00,SKBO,BOGOTA
33113,SKPE,HP1540,50000,Comercial,RPB,625,Entrada,03/11/2020 12:00:00 AM,23:02,MPTO,TOCUMEN
33114,SKPE,N992AV,77000,Comercial,AVA,9817,Entrada,03/11/2020 12:00:00 AM,23:30,SKBO,BOGOTA
33115,SKPE,N992AV,77000,Comercial,AVA,9857,Entrada,03/12/2020 12:00:00 AM,05:20,SKSP,SAN ANDRES
33116,SKPE,HK5266,17894,Comercial,EFY,9050,Entrada,03/12/2020 12:00:00 AM,06:44,SKMD,MEDELLIN
33117,SKPE,N726AV,75500,Comercial,AVA,8539,Entrada,03/12/2020 12:00:00 AM,07:17,SKBO,BOGOTA
33118,SKPE,hk5347,22800,Comercial,EFY,9104,Entrada,03/12/2020 12:00:00 AM,08:10,SKBO,BOGOTA
33120,SKPE,N992AV,77000,Comercial,AVA,8407,Entrada,03/12/2020 12:00:00 AM,08:27,SKBO,BOGOTA
33125,SKPE,N446AV,77000,Comercial,AVA,8511,Entrada,03/12/2020 12:00:00 AM,09:50,SKBO,BOGOTA
33126,SKPE,HK5349,18600,Comercial,EFY,9052,Entrada,03/12/2020 12:00:00 AM,09:57,SKMD,MEDELLIN
33127,SKPE,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/12/2020 12:00:00 AM,10:46,SKCG,CARTAGENA
33128,SKPE,hk5347,22800,Comercial,EFY,9106,Entrada,03/12/2020 12:00:00 AM,11:01,SKBO,BOGOTA
33129,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/12/2020 12:00:00 AM,11:18,SKBO,BOGOTA
33130,SKPE,N992AV,77000,Comercial,AVA,9805,Entrada,03/12/2020 12:00:00 AM,11:23,SKBO,BOGOTA
33131,SKPE,N446AV,77000,Comercial,AVA,8515,Entrada,03/12/2020 12:00:00 AM,13:01,SKBO,BOGOTA
33132,SKPE,N9029F,73029,Comercial,AAL,1135,Entrada,03/12/2020 12:00:00 AM,13:17,KMIA,MIAMI
33133,SKPE,HK5237,18600,Comercial,EFY,9056,Entrada,03/12/2020 12:00:00 AM,13:33,SKMD,MEDELLIN
33136,SKPE,N992AV,77000,Comercial,AVA,8503,Entrada,03/12/2020 12:00:00 AM,14:50,SKBO,BOGOTA
33137,SKPE,CCCOU,70000,Comercial,ARE,4212,Entrada,03/12/2020 12:00:00 AM,14:57,SKBO,BOGOTA
33138,SKPE,hk5293,22800,Comercial,EFY,7752,Entrada,03/12/2020 12:00:00 AM,15:29,SKBO,BOGOTA
33140,SKPE,HK5237,18600,Comercial,EFY,9058,Entrada,03/12/2020 12:00:00 AM,15:54,SKMD,MEDELLIN
33141,SKPE,N694AV,75500,Comercial,AVA,8517,Entrada,03/12/2020 12:00:00 AM,16:56,SKBO,BOGOTA
33144,SKPE,N939AV,77000,Comercial,AVA,9417,Entrada,03/12/2020 12:00:00 AM,17:47,SKBO,BOGOTA
33145,SKPE,HK5237,18600,Comercial,EFY,9176,Entrada,03/12/2020 12:00:00 AM,18:05,SKMD,MEDELLIN
33146,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,03/12/2020 12:00:00 AM,18:35,SKBO,BOGOTA
33147,SKPE,HK5142,77000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/12/2020 12:00:00 AM,18:38,SKSM,SANTA MARTA
33148,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/12/2020 12:00:00 AM,19:15,SKCG,CARTAGENA
33149,SKPE,N632AV,75500,Comercial,AVA,9831,Entrada,03/12/2020 12:00:00 AM,19:42,SKBO,BOGOTA
33150,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,03/12/2020 12:00:00 AM,19:52,SKBO,BOGOTA
33151,SKPE,HK5237,18600,Comercial,EFY,7782,Entrada,03/12/2020 12:00:00 AM,21:09,SKRG,RIONEGRO
33152,SKPE,HK5070,18600,Comercial,EFY,9186,Entrada,03/12/2020 12:00:00 AM,21:25,SKBO,BOGOTA
33154,SKPE,hk5293,22800,Comercial,EFY,9188,Entrada,03/12/2020 12:00:00 AM,22:10,SKBO,BOGOTA
33155,SKPE,hp1565,50000,Comercial,RPB,625,Entrada,03/12/2020 12:00:00 AM,22:20,MPTO,TOCUMEN
33156,SKPE,N538AV,77000,Comercial,AVA,9817,Entrada,03/12/2020 12:00:00 AM,22:30,SKBO,BOGOTA
33159,SKPE,N422AV,75500,Comercial,AVA,8539,Entrada,03/13/2020 12:00:00 AM,08:25,SKBO,BOGOTA
33160,SKPE,N416AV,77000,Comercial,AVA,8407,Entrada,03/13/2020 12:00:00 AM,09:03,SKBO,BOGOTA
33161,SKPE,N538AV,77000,Comercial,AVA,9857,Entrada,03/13/2020 12:00:00 AM,09:12,SKSP,SAN ANDRES
33162,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,03/13/2020 12:00:00 AM,09:31,SKBO,BOGOTA
33163,SKPE,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/13/2020 12:00:00 AM,09:48,SKCG,CARTAGENA
33164,SKPE,HK5331,18600,Comercial,EFY,9052,Entrada,03/13/2020 12:00:00 AM,10:20,SKMD,MEDELLIN
33165,SKPE,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/13/2020 12:00:00 AM,11:07,SKBO,BOGOTA
33166,SKPE,N743AV,77000,Comercial,AVA,9805,Entrada,03/13/2020 12:00:00 AM,11:30,SKBO,BOGOTA
33167,SKPE,hk5293,22800,Comercial,EFY,9106,Entrada,03/13/2020 12:00:00 AM,12:15,SKBO,BOGOTA
33168,SKPE,N538AV,77000,Comercial,AVA,8515,Entrada,03/13/2020 12:00:00 AM,13:10,SKBO,BOGOTA
33169,SKPE,HK5131,2800,Comercial,AEXPA,0,Entrada,03/13/2020 12:00:00 AM,13:35,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
33170,SKPE,HK5199,18600,Comercial,EFY,9056,Entrada,03/13/2020 12:00:00 AM,13:32,SKMD,MEDELLIN
33171,SKPE,CCCOY,70000,Comercial,ARE,4212,Entrada,03/13/2020 12:00:00 AM,14:20,SKBO,BOGOTA
33176,SKPE,HK5131,2800,Comercial,AEXPA,1,Entrada,03/13/2020 12:00:00 AM,15:55,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
33177,SKPE,HK5199,18600,Comercial,EFY,9058,Entrada,03/13/2020 12:00:00 AM,15:51,SKMD,MEDELLIN
33178,SKPE,N743AV,77000,Comercial,AVA,8503,Entrada,03/13/2020 12:00:00 AM,15:59,SKBO,BOGOTA
33179,SKPE,HK5322,23000,Comercial,EFY,7752,Entrada,03/13/2020 12:00:00 AM,16:13,SKBO,BOGOTA
33181,SKPE,N980AV,77000,Comercial,AVA,8517,Entrada,03/13/2020 12:00:00 AM,17:51,SKBO,BOGOTA
33182,SKPE,HK5199,18600,Comercial,EFY,9176,Entrada,03/13/2020 12:00:00 AM,18:05,SKMD,MEDELLIN
33183,SKPE,N454AV,77000,Comercial,AVA,9417,Entrada,03/13/2020 12:00:00 AM,18:16,SKBO,BOGOTA
33185,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/13/2020 12:00:00 AM,18:37,SKSM,SANTA MARTA
33186,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,03/13/2020 12:00:00 AM,19:22,SKCG,CARTAGENA
33187,SKPE,HK5322,23000,Comercial,EFY,9184,Entrada,03/13/2020 12:00:00 AM,19:31,SKBO,BOGOTA
33188,SKPE,N557AV,75500,Comercial,AVA,9831,Entrada,03/13/2020 12:00:00 AM,19:38,SKBO,BOGOTA
33189,SKPE,HK5199,18600,Comercial,EFY,7782,Entrada,03/13/2020 12:00:00 AM,20:26,SKRG,RIONEGRO
33190,SKPE,HK5321,18600,Comercial,EFY,7784,Entrada,03/13/2020 12:00:00 AM,22:56,SKRG,RIONEGRO
33191,SKPE,HP1558,50000,Comercial,RPB,625,Entrada,03/13/2020 12:00:00 AM,23:00,MPTO,TOCUMEN
33192,SKPE,HK5294,22800,Comercial,EFY,9186,Entrada,03/13/2020 12:00:00 AM,23:15,SKBO,BOGOTA
33193,SKPE,N451AV,77000,Comercial,AVA,9817,Entrada,03/14/2020 12:00:00 AM,00:02,SKBO,BOGOTA
33194,SKPE,HK5322,23000,Comercial,EFY,9188,Entrada,03/14/2020 12:00:00 AM,00:03,SKBO,BOGOTA
33197,SKPE,HK5321,18600,Comercial,EFY,9052,Entrada,03/14/2020 12:00:00 AM,10:40,SKMD,MEDELLIN
33198,SKPE,N821AV,77000,Comercial,AVA,8511,Entrada,03/14/2020 12:00:00 AM,11:20,SKBO,BOGOTA
33199,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,03/14/2020 12:00:00 AM,11:15,SKCG,CARTAGENA
33200,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,03/14/2020 12:00:00 AM,11:44,SKBO,BOGOTA
33201,SKPE,N345AV,77000,Comercial,AVA,9805,Entrada,03/14/2020 12:00:00 AM,11:40,SKBO,BOGOTA
33202,SKPE,N451AV,77000,Comercial,AVA,8515,Entrada,03/14/2020 12:00:00 AM,13:02,SKBO,BOGOTA
33203,SKPE,HK5315,11250,Comercial,EFY,9056,Entrada,03/14/2020 12:00:00 AM,13:35,SKMD,MEDELLIN
33206,SKPE,N345AV,77000,Comercial,AVA,8503,Entrada,03/14/2020 12:00:00 AM,15:04,SKBO,BOGOTA
33207,SKPE,hk5293,22800,Comercial,EFY,7752,Entrada,03/14/2020 12:00:00 AM,15:37,SKBO,BOGOTA
33208,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,03/14/2020 12:00:00 AM,15:52,SKMD,MEDELLIN
33209,SKPE,N446AV,77000,Comercial,AVA,8517,Entrada,03/14/2020 12:00:00 AM,17:11,SKBO,BOGOTA
33211,SKPE,N398AV,77000,Comercial,AVA,9418,Entrada,03/14/2020 12:00:00 AM,18:02,SKBO,BOGOTA
33212,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,03/14/2020 12:00:00 AM,18:29,SKSM,SANTA MARTA
